Time stamp,Manual Mode active,Automatic Mode active,Docking Mode active,PLC fault active,PLC warning Active,Safety circuit closed,LED Active,LED RGB Strip left - red,LED RGB Strip right - red,LED RGB Strip left - green,LED RGB Strip right - green,LED RGB Strip left - blue,LED RGB Strip right - blue,LED status - active mode,ActualSpeed_L,ActualSpeed_R,Momentary current consumption mA,Battery cell voltage,Momentary energy consumption mWh,State Of Charge,Total energy consumption uWh,On route status,X-coordinate,Y-coordinate,Heading,Position confidence,Speed,Going to ID,Target reached,Current segment
2025-01-17 10:51:53.606776,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865113.9375000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:54.136904,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865145.0000000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:54.686777,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4777,44189,2101,60,865177.2500000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:55.216801,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865208.2500000000,1,-2.3798780441,21.8475971222,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:55.751263,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4761,44189,2111,60,865239.3125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:56.316729,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44189,2096,60,865272.5625000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:56.851287,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4779,44189,2098,60,865303.4375000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:57.386779,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4764,44189,2094,60,865335.0625000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:57.917602,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865366.0625000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:58.451253,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4755,44189,2102,60,865397.1250000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:58.986771,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865428.8125000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:59.516784,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4780,44189,2104,60,865459.9375000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:00.509570,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4761,44189,2111,60,865490.9375000000,1,-2.3798780441,21.8436985016,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:00.586787,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44189,2098,60,865522.5625000000,1,-2.3798780441,21.8462982178,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:01.116779,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4769,44189,2103,60,865553.6250000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:01.651200,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4740,44189,2095,60,865584.5625000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:02.187337,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865616.2500000000,1,-2.3798780441,21.8462982178,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:02.726761,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4770,44189,2102,60,865647.8750000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:03.256798,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4742,44189,2099,60,865678.3125000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:03.806783,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4740,44189,2095,60,865711.0000000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:04.336838,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4787,44189,2114,60,865742.0625000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:04.896768,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4740,44189,2095,60,865774.7500000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:05.436776,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4740,44189,2094,60,865806.3125000000,1,-2.3798780441,21.8436985016,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:05.987292,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2114,60,865838.4375000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:06.526791,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4763,44189,2113,60,865870.0000000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:07.567720,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865900.3750000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:07.586749,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4767,44189,2099,60,865932.0000000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:08.117311,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2109,60,865963.0000000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:08.666763,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4764,44189,2116,60,865995.1875000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:09.206775,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866026.8125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:09.736753,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4784,44189,2105,60,866057.8750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:10.296759,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866090.6875000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:10.826735,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4764,44189,2116,60,866121.8125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:11.366783,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866153.5000000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:11.907328,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866185.2500000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:12.451229,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2115,60,866216.8125000000,1,-2.3798780441,21.8462982178,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:12.986780,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4745,44189,2110,60,866248.5000000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:13.516784,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2111,60,866279.5625000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:14.515520,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2116,60,866310.6250000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:14.606771,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4742,44189,2098,60,866343.3750000000,1,-2.3798780441,21.8436985016,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:52:15.136755,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4783,44189,2109,60,866374.3750000000,1,-2.3798780441,21.8436985016,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:15.686753,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4745,44189,2108,60,866406.6250000000,1,-2.3798780441,21.8436985016,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:16.226753,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866438.3750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:16.756842,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2115,60,866468.8750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:17.296726,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866501.1875000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:17.827349,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4761,44189,2112,60,866532.2500000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:18.386754,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4787,44189,2110,60,866565.0625000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:18.916778,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,866596.0625000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
